2002359,21,2.1516418,0.014420991,25.364445,-0.18220259,0.039541405,0.053508576,1
2002369,20,2.065576,0.023672754,19.672396,0.10738457,-0.014094596,-0.11378905,1
2002377,28,2.9262328,0.025070151,23.102585,-0.20634776,-0.019739581,-0.3030566,1
3000000,34019,3455.795,0.23666908,297.16913,-4.1932063,-5.681207,-1.571728,84
3002130,22,2.3237731,0.042680275,16.394814,0.1597659,0.0041446434,0.0023932143,1
3002205,42,3.6147583,0.02520984,26.944271,0.15313509,-0.028704086,-0.1729018,1
3002245,29,3.6147583,0.010404323,31.820177,0.068550885,-0.049798608,-0.18177487,1
3002326,279,27.454948,0.03736085,63.11072,0.40688595,0.18754439,-0.3726418,1
4000000,27353,2857.8967,0.19457433,329.8883,13.172655,-18.231483,-8.069133,42
4001597,66,13.254113,0.02627756,31.143648,-0.07457713,0.06817072,-0.1845977,1
4001642,115,11.877063,0.021875858,50.864246,0.010192825,-0.07243832,0.122839004,1
4001850,29,3.442627,0.043329056,19.363083,-0.3013195,0.29244277,-0.16239414,1
4001930,55,5.8524656,0.020558305,34.080418,-0.029575983,0.018609475,-0.10690294,1
5000000,22606,2369.1296,0.21717581,255.8524,1.7658501,5.7224283,-4.560761,39
5001778,21,2.1516418,0.018971061,18.788435,-0.08162866,0.0121144,-0.019072725,1
5001871,24,3.18443,0.013901857,26.264603,-0.009424276,0.07032767,-0.052346334,1
5002004,43,6.540991,0.026963653,28.454332,0.03902037,-0.027526017,0.07333492,1
5002035,29,4.905743,0.018951615,27.11297,0.04589919,0.12165905,0.15113233,1
6000000,21336,2330.056,0.21559185,251.4313,-11.316371,-2.7129588,5.134173,46
6001893,26,4.3032837,0.04166078,21.488783,-0.5271858,0.073623605,0.02885967,1
7000000,18369,1931.5719,0.22348924,231.81033,14.487283,0.21431136,11.549642,32
7001012,115,10.672143,0.0346321,41.606842,0.26578176,0.21558054,-0.08860852,1
7001171,49,4.5614805,0.026198942,29.911484,0.3104159,0.47049952,-0.21205913,1
7001283,20,2.1516418,0.010711131,24.052263,-0.002126817,-0.1210605,-0.06983203,1
8000000,15808,1757.8914,0.21801887,253.59344,-4.775654,-13.000912,13.031612,21
8001701,54,5.4221373,0.017407754,39.203136,0.052633703,-0.17171077,-0.17031659,1
8001849,6667,661.84503,0.14150885,170.32097,-6.7723556,3.4417634,1.3565787,25
9000000,13740,1358.0303,0.19086267,214.51572,-8.794835,0.5437516,1.8267552,39
9001165,53,4.3032837,0.054705445,21.55418,0.606445,-0.117834,-0.30841866,1
9001256,25,2.065576,0.017587861,26.528683,-0.032075297,-0.11898275,0.16249436,1
9001296,26,3.442627,0.027193695,22.77485,0.13145158,0.14487748,0.036151957,1
10000000,13271,1309.1449,0.15493253,222.34879,7.5799985,1.4985994,-2.5197737,25
10000774,21,2.065576,0.025123706,21.009851,-0.10034117,0.12318257,-0.3036481,1
11000000,7829,890.5215,0.15119928,193.92581,2.3436866,4.6619816,2.1631558,17
11000590,262,27.368883,0.03948574,59.510475,0.0011287115,-0.017988386,0.30361417,1
11000634,92,9.209027,0.03789789,38.899517,0.19555672,-0.31994173,-0.21441875,1
11000713,65,5.9385314,0.034425873,35.889297,-0.01381339,0.11129091,-0.09769638,1
11000747,46,4.905743,0.041094434,29.291862,0.0068277083,-0.2819188,-0.019671794,2
11000919,91,8.864764,0.04685498,34.349747,-0.21110776,-0.34266728,-0.47898352,1
11000979,36,3.7008238,0.01775269,28.78023,0.14534432,0.1819331,-0.08546233,1
12000000,7216,874.5133,0.18110254,168.55078,4.6173773,-2.3854556,-0.43278044,15
12000732,176,18.67625,0.03770467,48.92514,-0.3493793,0.20346043,0.2763122,2
12000807,40,4.3893495,0.034676276,29.02768,0.14497924,-0.16208836,0.20863932,1
12000830,26,2.4098387,0.019560555,25.756756,-0.13493639,0.06372063,-0.09131635,1
12000936,152,14.631165,0.03529953,47.555126,-0.19335598,0.46396536,0.29951844,2
12000991,37,3.2704954,0.027634542,24.507381,-0.17771295,-0.07176189,-0.008952712,1
12001023,56,5.2500057,0.04512315,27.463253,0.014168162,0.26523226,-0.039143402,1
12001052,46,4.4754148,0.026047865,30.240307,-0.066003285,0.2262785,0.26406544,1
12001086,75,6.540991,0.03263949,33.944622,-0.065928616,-0.23958392,-0.10954591,1
12001121,74,7.4877133,0.025416084,42.5183,-0.14207011,0.20508505,0.19867553,2
12001172,26,2.5819702,0.026913365,18.653528,-0.019012794,-0.011694166,0.038010642,1
12001295,374,36.922173,0.041694738,70.793785,0.21804546,0.16292591,0.034699902,2
13000000,8423,822.18536,0.14425372,190.4774,-3.5733516,-2.3669076,-1.6423647,16
13000548,38,4.905743,0.03163932,22.44583,-0.21606617,0.20043206,0.095201015,1
13000576,23,2.065576,0.015171571,25.767109,0.12807672,0.121237814,-0.00869719,1
14000000,6498,733.3656,0.24566087,149.58887,3.934899,-1.228566,10.64523,13
14000413,320,33.393482,0.04088898,62.62927,0.027074741,0.38651934,0.5916922,1
15000000,6329,629.054,0.14200446,163.16386,-3.670292,-1.5710692,2.1878598,11
15000469,93,8.434436,0.027247477,39.444912,0.018631482,0.29575628,0.0750779,1
16000000,7798,762.5419,0.1236912,192.48337,-2.54004,3.700978,0.31462637,15
17000000,7733,738.8738,0.121444166,198.53827,-0.8505329,-0.91812027,-0.6093944,14
18000000,7103,676.4762,0.13203199,191.32848,-0.6485287,0.7470842,-1.0539465,16
19000000,6698,420.689,0.23501413,134.8147,3.48791,-4.4358306,-10.526738,22
19000849,21,1.9795104,0.02774301,18.681377,-0.053793777,-0.042025354,0.036383852,1
19000858,20,1.2909851,0.02446304,18.081127,-0.2182571,0.1902241,0.03463373,1
20000000,6230,634.21796,0.1553214,154.47949,2.666692,-0.15096296,-6.7287545,16
20000794,33,3.8729553,0.015957454,30.478825,0.10216716,0.01424416,0.05119879,1
20000826,25,2.065576,0.030125275,19.721806,0.1727802,-0.3026207,-0.0026909057,1
20000834,38,2.7541015,0.029038113,27.34567,-0.36988845,0.19629462,-0.13178825,1
20000869,37,3.0122986,0.055579614,20.88404,0.016888885,-0.10526599,0.06465654,1
20000902,27,3.098364,0.0274422,21.465284,-0.24696346,0.066890925,0.06526182,1
21000039,6921,675.5295,0.12227973,185.91794,0.7061375,-3.291408,-0.006191659,17
22000000,6085,631.72205,0.16694908,164.9601,-6.7816834,-0.6650962,-5.8664,10
22000451,45,4.5614805,0.046281725,23.310232,-0.028898079,0.16124147,0.035238095,1
22000582,413,46.30333,0.053887848,68.151405,0.21862707,0.33154616,0.953115,1
23000000,5763,579.1359,0.15544218,164.23634,-1.4493264,-1.9925988,1.8120114,13
24000000,5601,588.6892,0.13379665,157.13347,-0.18453123,-1.6776673,0.0048488663,16
24000583,73,8.606567,0.021149162,37.027657,0.14781207,0.11170412,0.19031902,1
25000000,4899,556.5006,0.14738856,163.11942,-0.28796515,-7.1188684,8.637803,7
25000684,354,34.512333,0.038704272,67.00861,-0.69419295,0.5343744,-0.6313386,2
25000756,49,4.6475463,0.027175864,32.232727,-0.08882895,-0.113521956,0.30260432,1
25000819,20,1.7213135,0.019669332,21.313786,-0.10443919,0.118253924,0.06998944,1
26000000,5658,545.226,0.14899862,156.43123,-4.6571527,-5.0926867,-6.695153,11
26000494,85,7.4016476,0.03967985,33.712364,0.048740424,-0.15545096,-0.003186476,1
26000551,26,2.4098387,0.01461999,25.756826,0.0553956,-0.02589072,0.13729489,1
26000589,21,1.6352477,0.03236869,19.962116,-0.20075655,0.0360327,0.051157378,1
27000000,2761,341.59464,0.21203828,104.473816,-3.8077471,0.70014495,0.7507239,6
27000729,1183,117.135376,0.058978494,105.29894,-0.35231048,1.947078,1.3779769,1
28000000,5128,525.4309,0.12780695,168.29799,-0.5669838,-4.011828,-3.109735,20
28000599,40,4.131152,0.016199376,32.297466,0.0077376044,6.3224806E-4,-0.2060328,1
28000658,783,75.2214,0.059768893,86.33393,1.0859859,-0.8933729,-0.46799892,1
29000000,5097,497.4596,0.116677664,161.02875,2.624437,0.97036165,1.7973608,13
29000398,28,2.6680357,0.0126355775,27.806677,0.07669779,-0.06841594,0.045806438,1
29000439,57,5.3360715,0.024005942,34.36097,-0.12654409,0.12545034,-0.1271315,1
30000000,4972,466.47595,0.12687032,155.41681,-1.6256533,1.8108591,-0.09232656,14
31000000,4348,422.84064,0.12505071,139.37004,1.3456055,-1.3718454,2.033259,11
32000000,4418,419.48407,0.12600732,145.6726,-0.90695715,2.675201,-2.3031487,11
32000268,29,2.7541015,0.017450048,23.919216,-0.077057466,-0.14350228,0.062739596,1
32000303,125,11.790997,0.028859686,47.214283,0.09521543,0.35361576,0.12226498,1
33000000,4391,425.33655,0.10895263,154.36273,-2.6591446,-0.378818,-2.0686464,7
34000000,4286,431.61935,0.11253186,153.02946,4.185376,-2.260459,3.894702,7
34000353,42,4.8196774,0.02174289,30.723873,0.0064476994,0.084388316,-0.030277455,1
34000386,24,2.7541015,0.022342665,25.101744,-0.2295177,-0.006318646,0.13210408,1
34000410,26,2.4959044,0.015724283,29.166777,-0.052402645,0.087782465,0.0620341,1
35000000,4290,418.10703,0.10750969,155.04202,-0.96992415,2.1096842,0.42086557,11
35000360,24,1.9795104,0.014654769,28.051134,0.0804055,-0.16431938,-0.09491635,1
36000211,566,394.0947,0.031957198,110.66114,0.33693117,0.6526834,-3.3195614E-4,3
36000456,782,75.04926,0.05564822,89.31699,-0.56215614,-0.5512279,0.18554713,2
36000561,81,7.7459106,0.026741542,40.1177,0.19757311,0.0694216,0.16315123,1
37000000,3948,381.44305,0.1285699,147.11765,-2.7418222,1.713507,2.6850429,6
38000000,2137,240.81175,0.113695785,109.54033,-3.018638,0.8102048,0.089304104,5
38000294,27,2.7541015,0.040366806,18.193083,0.08934815,-0.08690049,-0.09797002,1
39000000,3500,332.1274,0.101510905,141.89952,-2.4209843,0.18086681,3.7846005,8
39000226,39,3.6147583,0.026960492,30.184933,0.043962322,-0.11137339,0.15982988,1
40000000,3226,314.1397,0.09937824,138.60057,0.76236856,-1.9726614,0.6800621,9
41000000,3153,307.51263,0.097515576,136.24744,-0.9547282,1.270936,0.6305737,3
41000239,42,3.7008238,0.021117615,31.942877,0.16320743,-0.07206526,0.01256815,1
42000000,2819,284.87738,0.12595673,124.67308,-3.475536,2.7788632,-1.9887221,4
43000000,2650,255.9593,0.11656922,115.65386,-2.0308404,-0.8328916,2.0884275,4
43000421,45,4.991809,0.024135597,30.330328,-0.10029322,0.13348237,-0.03894721,1
44000000,2840,278.59457,0.097932205,131.60364,0.25541678,-2.3048184,-0.33776367,6
44000208,97,8.778699,0.044428013,31.43674,-0.20461977,0.113053955,-0.013046876,1
45000000,2898,277.3036,0.091627,135.1638,-0.3194942,0.662236,-1.16568,7
46000000,2817,272.8282,0.0949384,132.22253,2.0202742,-3.0064414,-1.5557692,6
47000000,2664,245.88962,0.129978,113.67367,0.019390156,-1.5791745,-0.940498,10
48000000,2446,254.41013,0.10619034,123.60831,3.0867996,-1.40478,-2.0204318,10
49000000,1512,201.3076,0.15326405,90.94705,1.8057772,-2.2426696,-2.2324903,8
49000289,1998,214.56172,0.10268103,108.736206,-0.12990893,-1.2409263,-1.2873235,6
49000830,24,2.7541015,0.028645301,20.917555,0.11656709,0.09524896,-0.19510214,1
49000838,28,3.18443,0.032831848,20.468513,0.04271932,-0.027430845,0.07507124,1
50000000,2410,219.3814,0.12744242,110.11099,-1.9612192,-0.15299919,0.0761423,6
50000316,546,53.188583,0.0468903,79.66189,-0.21953893,0.24122164,-0.15522003,1
51000000,2553,239.09044,0.088529006,129.73094,-0.03294142,0.94738585,0.48290962,4
52000000,2515,236.59453,0.093680605,128.69838,1.4350907,0.27496868,2.417845,8
53000000,2439,221.61911,0.10644358,114.84277,-1.364151,-0.99280435,0.31262267,6
54000000,1966,205.26663,0.12468302,101.2092,2.651962,-2.248759,-1.0304027,8
55000000,2331,229.02075,0.08152937,128.52019,-0.81902814,-1.1227422,0.12364413,2
56000000,1865,214.04532,0.11929707,113.773865,3.011824,5.455015,-1.6876796,3
56000296,26,2.5819702,0.022408504,23.049906,0.012049538,0.0019212307,-0.06823952,1
57000000,2081,207.16006,0.0965391,115.820404,-1.2264016,0.025240725,-0.542506,8
58000000,2242,216.1109,0.105467536,115.73301,-1.8377608,-1.1660451,1.7457852,6
58000221,67,5.8524656,0.043236427,28.888897,0.09007773,0.28876835,-0.052475374,1
59000000,2211,207.3322,0.088607706,120.82195,0.59995055,-0.5788816,-1.020403,4
60000000,2147,210.51663,0.10647538,113.73693,1.7204102,2.0639355,0.6180434,9
61000000,2196,209.65598,0.07759562,129.13873,-0.65091693,-0.56228346,-0.5433399,1
62000000,1857,210.94696,0.099175334,110.15761,4.6829796,1.5218221,-0.30672354,7
63000000,1162,113.52062,0.08649716,92.948746,-2.659749,1.1422799,0.7808071,1
63000070,45,4.8196774,0.026642356,27.735357,0.10130977,0.019153902,-0.10803747,1
63000310,95,10.069683,0.019987106,47.091167,0.18877552,-0.123287335,-0.1496809,1
64000000,1999,199.3281,0.10674492,106.83374,0.2872064,0.00711753,-2.5380824,7
65000000,1981,195.02481,0.10637943,118.26408,-0.41527885,3.1467967,1.109739,9
66000000,1566,183.40594,0.10725346,99.7804,-0.38875088,-1.3751955,-1.7203213,3
66000265,59,6.282794,0.019984808,35.15879,-0.24855183,0.13742572,0.21465065,1
67000000,2066,191.75432,0.08619898,118.97438,-1.3333677,1.2927006,0.39610147,3
68000000,2022,195.62727,0.08457534,121.377266,-0.44983968,0.31968045,-0.5540607,4
69000000,1876,182.11496,0.11740869,105.12298,1.4778786,2.3408027,-3.3650262,7
70000000,1902,171.78708,0.09795535,106.51453,-0.16539772,-2.7274902,-1.137401,5
71000000,1896,179.53299,0.10069601,107.03008,-0.89144075,0.4157534,0.70485127,10
71000194,21,2.065576,0.01647784,23.073637,-0.07820689,0.2155718,-0.062362533,1
72000000,1698,163.61084,0.07951693,112.4784,-0.8863956,0.1445677,0.3254316,5
73000000,1607,162.06166,0.09031454,102.4235,-1.4652292,-1.7630421,-0.017421113,4
73000228,22,2.5819702,0.016316947,26.6206,0.12539664,-0.15130435,0.15898368,1
74000000,1598,163.52478,0.09698684,100.66145,-2.1266115,1.05793,-0.09510443,5
75000000,1774,169.4633,0.09580973,106.70891,0.8134478,-2.4974086,1.9526957,9
75000167,21,1.6352477,0.029753955,18.23322,0.021164633,-0.0687554,0.08608824,1
76000000,1508,171.78708,0.07365097,108.63847,0.35653317,-1.3465458,1.8024124,3
77000000,1598,156.98378,0.11058055,103.737686,3.0587316,0.28612906,0.6232123,3
78000000,1414,154.22968,0.09067403,103.27272,2.1585586,1.4785365,-0.8947153,3
79000000,1178,111.02472,0.082366094,92.37866,1.0446172,-0.99776715,0.25478888,4
80000000,1629,152.76657,0.08297965,105.82936,-0.65433013,-1.2642548,-0.4305664,3
81000000,1614,151.99197,0.071231976,111.99033,-0.53273064,0.5504134,-0.1959537,2
82000000,1555,150.78705,0.09116697,101.354744,-0.35038716,0.30307543,0.44930553,9
82000173,199,19.709038,0.036933325,51.5524,0.13059288,-0.43274066,-0.16342567,1
82000255,22,2.1516418,0.01849123,22.26739,-0.062425554,-0.091282584,0.20759551,1
83000000,1575,149.32394,0.076721996,107.07362,0.53136706,0.83624756,-0.5777202,5
84000000,1511,142.52475,0.07675703,105.2573,0.10053945,-0.38995075,-0.10390367,2
85000000,1431,138.82393,0.09528002,107.777794,2.283547,1.1042958,2.5701156,2
86000000,1318,141.57803,0.08781909,96.642525,-0.1984242,-1.6405389,2.0419567,7
86000198,174,19.020514,0.05264076,46.010696,-0.25762707,-0.101195425,0.32532984,1
86000235,929,91.573875,0.06835756,89.481026,0.013484726,-0.65383494,-0.25592712,3
87000000,1259,114.03702,0.07086907,95.466156,1.8382685,-0.6157944,-1.5549291,6
87000206,60,5.594269,0.02576217,35.95888,-0.08462387,0.038348477,0.04011073,1
88000000,1446,135.72557,0.09280699,95.38454,-0.65019417,-0.07592908,-1.0080743,6
89000000,1338,130.90588,0.0649813,104.5497,0.90934443,-1.606421,0.44940954,3
90000000,1478,135.55344,0.08752856,105.175896,-0.14360179,0.8020302,0.15420796,4
91000000,1260,120.49194,0.080552466,98.43004,-1.7519193,0.524517,0.17144816,4
92000000,1261,131.76654,0.10673049,88.763954,-1.438594,-0.3124105,-1.4063826,7
92000157,116,9.811486,0.044222593,38.22976,0.030304426,-0.13770133,0.056468677,1
93000000,1394,135.6395,0.078631096,105.99425,1.5439478,-1.4741753,-0.80781925,2
94000000,1422,133.48785,0.07348635,105.38103,-0.22154972,0.4995989,1.1836504,6
95000000,1251,123.15997,0.095619865,99.743225,-2.2677858,-3.1246326,0.12422769,2
96000000,1389,131.93867,0.08196495,104.00937,0.47863546,0.5493023,-1.7525735,3
97000000,862,74.44681,0.12377976,69.01151,-0.7433269,0.20727986,0.12496867,3
97000255,27,2.7541015,0.026645005,21.372498,-0.0069169756,0.018680274,-0.0780618,1
98000000,1403,131.93867,0.0638682,108.95295,-0.9324133,-0.36652988,-0.0029049716,2
99000000,1253,119.45915,0.07631229,93.94438,0.08605594,-0.76187146,0.7448629,4
100000000,1184,127.20506,0.071038045,95.87321,-1.0996114,1.1760243,0.30558488,2
101000000,1368,125.311615,0.08380853,98.25876,1.2856257,-0.83619577,0.574995,2
102000000,1245,130.3895,0.08063522,97.26009,-0.6011078,0.1698706,0.6039163,3
103000000,1265,125.311615,0.09251899,92.000694,-0.25652733,-0.44941413,2.054416,1
104000000,1298,117.30751,0.09401234,91.01638,0.6843317,-2.3438616,2.894627,2
104000145,453,43.377098,0.058021896,68.89358,-0.07814419,0.117650636,-0.011303865,1
105000000,1261,121.69686,0.1037816,89.733,-0.34853762,-2.4226425,2.4260309,2
106000000,1298,125.56982,0.07481504,97.79058,-0.61404365,0.19109358,0.018704845,1
106000093,206,20.311499,0.04790037,47.548218,-0.06258312,0.6803276,0.079512864,1
106000144,121,11.360668,0.030374728,45.242043,-0.18236147,-0.046437312,-0.16621478,1
106000185,74,7.7459106,0.028289055,36.839386,-0.34301198,0.037302863,-0.15989378,1
106000220,63,6.7131224,0.02013675,40.924473,0.053149816,-0.37533033,-0.039372265,1
106000261,59,6.1106625,0.028791122,35.715763,0.12598391,-0.054422956,-0.15084164,1
106000289,1146,124.27883,0.07504675,92.37758,0.24753383,1.1503474,0.21121404,6
106000489,289,28.401672,0.04180725,59.520485,0.46827075,0.36280397,0.29845402,1
106000540,176,16.696741,0.0396717,47.876442,0.6973773,0.16411561,-0.14944798,2
106000605,120,10.93034,0.031900804,42.42691,-0.026645422,-0.038961213,-0.018502489,2
107000000,1249,122.21326,0.07617236,96.58705,0.17823629,0.36552155,1.8966916,4
108000000,826,90.19682,0.08514455,77.87396,0.028613975,-0.8575234,-0.12090123,2
109000000,1260,118.85669,0.0588072,121.99675,1.5723959,-0.422771,0.11497924,3
109000150,554,51.12301,0.069182806,70.75203,0.14496629,-0.69067514,0.030750133,1
109000229,38,3.8729553,0.017871806,29.615234,-0.05685531,0.024284305,0.05585888,1
109000268,364,33.307415,0.043844238,67.12175,0.5436105,-0.27167422,0.20148213,1
109000316,119,13.081982,0.028230272,45.509712,-0.17041029,-0.0028938558,0.040429518,1
109000393,37,3.5286925,0.01817442,33.1491,0.13562888,-0.2307199,-0.23285185,1
110000000,1054,110.852585,0.08340603,93.316666,3.5577638,-0.025566794,-0.24776769,2
110000209,111,10.758209,0.03114925,42.287113,-0.24754356,-0.17173953,0.23659831,1
111000000,1250,114.63947,0.073089026,98.37134,-0.55547637,-0.30935398,-0.03151302,2
112000000,1249,114.209145,0.08246251,96.1892,-1.812327,0.04565124,0.46672538,4
113000000,1196,111.971436,0.088456705,92.24571,-1.0786302,-1.3775696,0.542036,5
114000000,1197,112.74603,0.081531756,93.64029,1.3257821,-0.6896735,1.0114233,8
115000000,1057,106.89356,0.07302577,99.934105,1.0867121,-0.8662996,1.903431,1
116000000,842,95.10257,0.080909654,80.61657,0.55102605,0.16775666,1.1510844,3
117000000,979,94.24191,0.07084738,90.68425,0.4038302,1.1301023,-0.77900285,2
118000000,1085,101.38536,0.0705197,98.38317,0.55031866,-0.6147237,-0.62451106,2
119000000,1064,96.30749,0.07731609,90.52303,-0.547814,0.04577474,1.0202954,4
120000000,1045,100.61077,0.06672639,97.30171,0.50540334,-1.073421,-0.83843607,4
120000115,162,15.577887,0.03733021,49.317913,0.09407996,-0.24785161,0.3832107,1
121000000,1060,99.83618,0.06371632,96.32286,-0.37562883,-0.13984883,-0.2620076,4
122000000,998,99.66405,0.07563253,90.24898,0.28543097,0.807206,0.67256504,4
123000000,1018,93.63945,0.089840285,86.40684,0.37685314,0.8740015,1.7016584,5
123000155,81,6.6270566,0.032601215,33.32648,0.12099027,-0.13789621,-0.22048174,1
124000000,777,73.24189,0.070564725,80.98695,-0.2706759,-0.2894439,-1.6217548,1
125000000,1027,96.479614,0.07902824,86.212555,0.9770551,-0.673851,-0.12281207,6
125000169,117,10.8442745,0.029491022,42.421326,-0.12587647,-0.041109573,0.26456037,1
126000000,1021,95.0165,0.072963335,89.0355,-0.13888761,0.052097414,-0.4968567,2
127000000,994,92.95093,0.06472391,94.87725,0.06735304,-0.86451495,-0.7151327,2
128000000,963,90.02469,0.07335851,88.441635,-1.9581096,-0.6538131,0.36697736,4
129000000,987,91.05748,0.07260283,89.51194,-0.41461807,0.35092124,0.22802302,1
130000000,977,90.885345,0.08002985,85.83978,0.36618707,-0.15571162,1.5068426,4
131000000,860,84.25829,0.073685266,94.459595,0.8325698,1.8458424,3.750549,1
132000000,955,90.19682,0.04973994,101.136314,0.39564288,0.17762801,0.18829006,1
132000075,49,4.4754148,0.02546043,27.78402,-0.07861917,0.09215842,-0.012942845,1
133000000,954,86.496,0.0771911,86.361595,0.0026082522,-0.25441796,0.59856254,6
134000000,945,87.35666,0.057024736,94.26667,0.086096,0.48885706,-0.103501774,2
135000000,920,81.41812,0.09278091,78.31344,0.16250974,1.4400145,-0.23479645,6
136000000,915,86.58206,0.069353126,100.09803,0.11086666,-1.2525003,0.05819102,4
137000110,153,71.950905,0.027900625,53.01781,-0.009631527,0.05059439,0.27728042,2
137000175,51,4.905743,0.019777741,32.363926,0.117800444,0.18695384,-0.16734073,1
137000212,117,9.983618,0.062458962,33.671654,0.60956466,-0.45864332,-0.2171161,1
137000270,217,18.67625,0.059130292,48.85067,0.5458478,-0.16509573,-0.13109222,2
137000314,27,2.065576,0.026599739,20.584352,0.04110058,-0.18028137,0.04792426,1
137000343,46,4.733612,0.03419432,30.721413,-0.1089383,0.07615016,-0.30413026,2
137000383,32,3.098364,0.019179871,27.32693,0.09867388,-0.016452458,-0.13778351,1
138000000,769,86.065674,0.0757877,79.60062,-0.44413707,-0.8085717,-0.6074446,4
139000000,940,88.56158,0.06514079,89.95675,1.1760471,0.44343156,-0.1478594,3
140000000,763,85.635345,0.07435763,81.84493,0.34930405,-1.615962,1.0308428,1
141000000,892,83.91403,0.07576752,85.52323,0.7274735,1.2282168,0.21577619,4
142000000,908,79.438614,0.0918087,79.130714,-0.91476727,-0.42916352,-0.25481293,4
143000000,882,81.590256,0.08585621,80.54988,0.19784376,-0.37038788,0.47094223,4
144000000,861,84.946815,0.07549259,92.852356,0.18641281,-2.0564728,1.0014879,2
144000122,59,5.594269,0.035838023,29.094584,0.1912989,0.042564657,0.1388398,1
145000000,897,84.43042,0.07549427,84.79033,0.44271332,0.31909582,-0.7323768,3
146000000,896,82.020584,0.07387483,83.477646,-0.38016725,-0.68140215,-0.14814241,4
147000000,866,85.377144,0.06910576,85.885155,-0.31348065,-0.7419582,-1.9651655,3
148000000,733,70.40172,0.070084825,78.38799,0.72947335,-0.15501036,-0.4959936,2
149000000,772,80.2132,0.06493213,85.41144,-0.18597789,-1.3288844,-0.6783647,1
150000000,856,81.67632,0.063054435,85.414276,-0.6144832,-0.37313467,-0.14352438,4
151000000,878,79.52468,0.066003524,84.728935,0.08680926,0.10560572,-0.2921339,2
152000000,863,82.70911,0.05870929,89.08558,1.5974559,-1.0663109,-0.17014454,2
152000136,102,10.93034,0.02563943,44.5032,-0.33441195,-0.082844496,-0.034973066,1
153000000,803,77.975494,0.08018048,75.682655,0.14952657,-1.437631,-0.021787057,4
154000000,742,78.49189,0.06777248,90.29112,0.30381715,-1.4577389,1.4744639,2
155000000,830,76.77058,0.05772618,88.160614,1.1641097,-1.1964197,0.37831253,3
156000000,771,74.01648,0.06340268,86.1608,1.1250875,-0.4166513,-1.1950152,2
157000000,787,78.14763,0.06843601,85.4734,0.17656636,0.44499007,-1.626347,4
158000000,810,74.618935,0.08059594,76.71759,0.20724978,1.3648046,-0.09601795,2
159000000,620,71.77877,0.05906359,77.77253,0.90286577,-0.53950113,1.0655642,1
160000000,645,69.54106,0.06653296,81.63916,0.45888937,-1.2477611,0.19643568,1
161000000,579,57.922195,0.07051523,67.281265,-0.9044643,0.9233584,0.38366258,3
161000121,33,2.5819702,0.019773982,25.12916,-0.6369353,0.06581237,0.2999845,1
162000000,620,54.47957,0.05730839,77.37498,-1.223893,0.84375745,0.42826563,2
163000000,530,69.454994,0.06826641,73.2611,-1.5764029,1.7225099,-0.010179123,2
163000109,68,6.196728,0.032034572,33.566345,0.044962257,0.045186765,-0.18691611,1
164000000,754,70.487785,0.062869415,82.560555,1.3927245,0.76307243,1.4734013,3
165000000,740,69.28287,0.06282957,85.52289,-0.46597385,-0.257952,-0.74316514,3
166000000,618,50.778748,0.07290899,72.08768,1.3286967,0.44676077,0.49186146,4
167000000,723,63.60253,0.08221183,71.00734,-0.43326813,-0.048290227,1.2319115,1
